"index","age_permi","age_veh","genre","stat_matri","categ_socio","usage_veh","age_conduct","type_veh","bonus_malus","mont_recl","garage","source_energ","valeur_veh"
74175,373,11,"Homme","Autre","CSP1","voyagement professionel",50,"station wagon",50,1204,NA,"regular",40565.4835348728
50892,283,2,"Femme","Autre","CSP50","professionnel",42,"sedan",50,1411.43,NA,"regular",22349.5493095617
90601,147,2,"Homme","Seul","CSP48","professionnel",33,"sedan",58,538.26,NA,"regular",16203.632664073
18185,172,6,"Homme","Seul","CSP50","perso + travail",32,"sedan",80,1204,NA,"regular",22545.3249823415
28082,136,6,"Homme","Autre","CSP1","perso + travail",34,"autre minivan",64,1283.59,NA,"regular",26357.2533732764
102724,490,4,"Homme","Autre","CSP60","perso + travail",60,"sedan",50,3629.92,NA,"regular",22502.2020737243
27199,298,1,"Femme","Autre","CSP50","professionnel",54,"station wagon",50,1204,NA,"regular",26636.9531435763
65970,363,10,"Femme","Autre","CSP50","perso + travail",49,"sedan",50,13870,NA,"regular",26576.1754672796
6994,588,2,"Homme","Autre","CSP50","perso",67,"sedan",50,318.83,NA,"diesel",46091.4408495792
23457,176,10,"Femme","Autre","CSP50","professionnel",32,"sedan",76,395.3,NA,"regular",16481.2439999093
135495,388,7,"Homme","Autre","CSP50","perso + travail",58,"sedan",50,663,"aucun","regular",26679.7794973944
63144,302,6,"Homme","Autre","CSP55","perso + travail",43,"minivan",50,161,NA,"diesel",37325.5391558572
38962,148,8,"Femme","Seul","CSP50","perso + travail",34,"sedan",51,1326,NA,"regular",22464.9917155798
57262,381,6,"Femme","Autre","CSP60","perso + travail",57,"sedan",80,3925.47,NA,"diesel",23270.5966216825
58481,440,8,"Homme","Autre","CSP37","perso",67,"sedan",50,1205,NA,"diesel",29792.4237653427
2790,201,9,"Homme","Autre","CSP66","perso + travail",57,"van",118,1326,NA,"diesel",30179.2999043275
67606,460,6,"Homme","Autre","CSP50","professionnel",56,"autre minivan",50,1204,NA,"diesel",38214.9979687527
7594,174,6,"Femme","Autre","CSP49","perso + travail",33,"sedan",60,2530,NA,"regular",24129.8013091794
90531,259,4,"Homme","Seul","CSP42","professionnel",39,"van",80,1326,"aucun","diesel",17668.1906908443
81582,134,6,"Homme","Autre","CSP50","perso + travail",29,"sedan",90,7595.84,NA,"diesel",30659.2400482209
5738,390,10,"Homme","Autre","CSP48","perso",51,"sedan",64,1242.78,NA,"regular",2483.24036237623
15976,522,4,"Femme","Seul","CSP50","perso",75,"sedan",50,130.54,NA,"regular",18726.0785892696
102806,528,2,"Femme","Autre","CSP26","perso",64,"sedan",50,1326,NA,"diesel",29540.8446249642
105083,320,6,"Homme","Autre","CSP60","perso",57,"van",80,3648.9,NA,"diesel",43613.694611869
93236,237,6,"Femme","Seul","CSP50","perso + travail",38,"sedan",68,1326,"aucun","diesel",21855.0587614111
88462,250,4,"Femme","Autre","CSP50","perso + travail",61,"sedan",50,1974.49,NA,"regular",25161.075449739
26300,128,7,"Femme","Autre","CSP50","perso + travail",34,"sedan",80,1326,"garage communautaire","diesel",40600.7369360135
127677,382,10,"Homme","Autre","CSP66","perso",73,"autre minivan",50,1204,NA,"diesel",38602.8895406201
57890,352,10,"Femme","Autre","CSP1","perso",55,"sedan",50,2498.44,NA,"regular",32507.1485007802
42294,99,9,"Femme","Seul","CSP50","perso + travail",26,"sedan",85,1326,NA,"regular",10766.0501313555
55650,132,7,"Homme","Autre","CSP42","perso + travail",33,"sedan",64,3377.44,NA,"regular",57047.5953830647
4156,284,1,"Femme","Autre","CSP50","perso",49,"minivan",85,2077.99,NA,"regular",24528.3315929918
13159,257,1,"Homme","Seul","CSP48","perso + travail",40,"sedan",100,1526,"garage communautaire","regular",17416.0922085982
20378,766,1,"Femme","Autre","CSP1","perso",83,"sedan",59,1204,NA,"regular",22314.0392493544
21531,119,7,"Homme","Seul","CSP50","perso + travail",42,"sedan",76,3115.84,NA,"diesel",16072.0307892848
16870,349,11,"Femme","Seul","CSP60","perso + travail",49,"sedan",64,1827.95,NA,"regular",24094.4524689391
63204,144,7,"Femme","Autre","CSP50","perso + travail",32,"sedan",125,1359.05,NA,"regular",31209.7158194353
9009,397,6,"Homme","Autre","CSP50","professionnel",59,"van",50,1204,NA,"regular",23464.9433744747
29438,416,4,"Homme","Autre","CSP50","professionnel",66,"sedan",50,352.51,NA,"regular",56683.5073065958
22103,370,2,"Homme","Autre","CSP50","professionnel",58,"sedan",52,1204,NA,"regular",49430.5039423903
27960,616,5,"Homme","Autre","CSP50","perso",69,"coupe",50,13449,NA,"regular",27297.1945927999
123909,164,7,"Homme","Seul","CSP60","perso + travail",33,"sedan",64,1142.15,NA,"diesel",19506.5325229521
11206,311,4,"Homme","Autre","CSP50","professionnel",44,"sedan",57,1204,"garage prive","regular",32822.8361480765
25764,393,8,"Femme","Autre","CSP50","perso",51,"sedan",147,1134,NA,"regular",31523.5223665943
110558,91,10,"Homme","Autre","CSP50","professionnel",25,"sedan",68,877.61,NA,"regular",5562.66710820906
88517,321,1,"Homme","Autre","CSP50","perso + travail",45,"sedan",50,835.84,NA,"regular",27339.9030530664
61367,221,4,"Homme","Autre","CSP66","perso",39,"minivan",68,11605.4,NA,"regular",33391.7951312087
89058,186,5,"Femme","Autre","CSP50","perso + travail",35,"sedan",90,1326,"aucun","regular",25185.5584568575
1415,225,7,"Homme","Seul","CSP50","perso + travail",39,"sedan",64,1326,NA,"regular",7782.09686094694
9388,440,1,"Femme","Autre","CSP60","professionnel",56,"sedan",50,129.84,NA,"regular",27654.9291755762
8226,464,1,"Homme","Autre","CSP50","perso",60,"sedan",90,1326,NA,"diesel",29881.9385444658
21545,351,10,"Homme","Autre","CSP1","perso + travail",56,"station wagon",50,1533.24,NA,"diesel",21621.3716311743
21277,473,4,"Homme","Autre","CSP50","perso + travail",57,"sedan",50,541.6,NA,"regular",33140.3359375684
25903,522,4,"Femme","Autre","CSP55","perso + travail",63,"sedan",74,663,NA,"regular",28020.9412570987
68124,430,2,"Homme","Autre","CSP3","professionnel",54,"van",62,1401,NA,"diesel",22861.8873029184
135513,627,2,"Homme","Autre","CSP60","perso",71,"sedan",58,1326,NA,"regular",24580.7835908156
72969,636,4,"Homme","Autre","CSP50","perso",72,"sedan",72,1927.97,"aucun","regular",24901.6256087232
123303,176,10,"Femme","Autre","CSP50","perso + travail",34,"sedan",50,1204,NA,"regular",29756.2062610644
49638,296,6,"Homme","Autre","CSP50","perso + travail",45,"autre minivan",50,1204,"garage communautaire","regular",29786.806177468
24040,173,2,"Homme","Seul","CSP50","perso",33,"sedan",100,1326,"garage communautaire","regular",45793.2433468999
98517,296,1,"Homme","Autre","CSP60","perso",43,"minivan",51,3089.33,NA,"diesel",32996.1869855656
66625,728,5,"Femme","Autre","CSP50","perso",81,"sedan",50,1129.49,"aucun","regular",14372.6542951559
61474,464,8,"Femme","Autre","CSP60","perso + travail",58,"sedan",90,263.76,NA,"regular",24702.4805922966
67705,404,2,"Homme","Autre","CSP50","voyagement professionel",52,"sedan",50,561.19,"aucun","diesel",43589.8120739407
16701,350,2,"Homme","Seul","CSP50","perso + travail",56,"sedan",55,77.75,NA,"regular",24486.102775481
85229,304,4,"Femme","Seul","CSP50","perso + travail",46,"sedan",50,76.94,NA,"regular",13298.8005456092
16722,162,10,"Femme","Seul","CSP26","perso + travail",33,"sedan",80,1204,NA,"regular",13537.4574611305
27649,507,1,"Femme","Autre","CSP50","perso",73,"sedan",50,12165.14,NA,"regular",25625.3411160488
4667,570,1,"Homme","Autre","CSP50","perso",67,"sedan",50,649.42,NA,"diesel",51670.106775753
45241,260,6,"Homme","Seul","CSP50","perso + travail",40,"sedan",50,1326,NA,"regular",22600.0322335776
35877,244,2,"Homme","Autre","CSP50","perso + travail",38,"sedan",100,674.84,NA,"regular",19432.60480934
15841,104,5,"Homme","Seul","CSP50","perso + travail",26,"sedan",68,963.06,NA,"diesel",21596.3812153599
54553,222,6,"Femme","Autre","CSP50","perso + travail",36,"sedan",72,1326,NA,"regular",7958.07046369759
111060,224,5,"Femme","Seul","CSP26","perso + travail",36,"sedan",68,1326,NA,"regular",11266.906998881
66082,431,6,"Femme","Autre","CSP50","perso",66,"sedan",50,755.82,"aucun","regular",32887.0945270919
25003,410,10,"Homme","Autre","CSP50","perso + travail",60,"sedan",64,1326,NA,"regular",19394.5213660396
22844,347,6,"Homme","Autre","CSP50","professionnel",49,"vehicule utilitaire sport",50,1193.38,NA,"diesel",51860.2864472493
637,179,4,"Femme","Autre","CSP50","perso",42,"vehicule utilitaire sport",125,1204,NA,"regular",32626.5156080658
73300,243,10,"Homme","Autre","CSP50","perso + travail",53,"sedan",76,1204,NA,"diesel",38150.3189181157
101289,435,10,"Femme","Autre","CSP50","perso + travail",55,"sedan",50,663,NA,"regular",32849.4712736775
66681,314,4,"Homme","Autre","CSP50","professionnel",44,"sedan",50,13774,NA,"regular",28039.2969404748
107958,254,10,"Homme","Autre","CSP50","professionnel",39,"sedan",57,1204,NA,"regular",13850.6313259948
63839,167,10,"Femme","Autre","CSP50","perso",40,"sedan",68,163.85,NA,"regular",19377.7396618893
30529,820,10,"Homme","Autre","CSP50","perso",86,"sedan",76,1204,NA,"regular",17573.2368963005
38762,537,1,"Femme","Autre","CSP50","perso + travail",63,"sedan",95,16.59,NA,"regular",21501.4242820692
19142,367,10,"Femme","Seul","CSP50","perso + travail",54,"sedan",54,83.39,NA,"diesel",27289.5392825931
98356,542,11,"Femme","Autre","CSP46","perso",64,"sedan",50,81.54,"aucun","regular",36896.6628143159
68243,421,5,"Homme","Autre","CSP50","perso + travail",57,"sedan",95,726.51,NA,"regular",15275.4757164452
9127,159,8,"Femme","Seul","CSP55","perso + travail",32,"sedan",68,1204,NA,"diesel",20167.1756453001
107440,161,9,"Femme","Seul","CSP50","perso + travail",32,"sedan",68,1203.13,NA,"diesel",21613.4601128782
61480,197,1,"Homme","Autre","CSP37","perso + travail",34,"station wagon",50,846.2,NA,"regular",42273.0119743925
17039,205,1,"Homme","Autre","CSP50","perso + travail",35,"station wagon",50,1326,NA,"regular",43724.088087681
23399,114,7,"Femme","Seul","CSP55","perso + travail",30,"sedan",85,1204,NA,"regular",10941.7016597448
116168,654,7,"Homme","Autre","CSP50","perso",83,"sedan",50,1326,"aucun","regular",35987.2550384048
22228,561,7,"Homme","Autre","CSP50","professionnel",66,"sedan",88,1204,NA,"regular",39800.176734243
27343,351,10,"Homme","Autre","CSP42","professionnel",48,"sedan",50,736.39,NA,"regular",33756.7256933004
2168,287,4,"Homme","Autre","CSP55","perso + travail",51,"autre minivan",50,1326,NA,"diesel",41748.227934516
61080,425,2,"Homme","Autre","CSP50","professionnel",57,"coupe",63,1204,"garage communautaire","regular",64015.3252690512
12801,258,1,"femme","Autre","CSP50","perso",40,"autre minivan",51,872.3,NA,"regular",32784.0395824507
107605,663,5,"Homme","Autre","CSP50","perso + travail",78,"coupe",90,0.48,NA,"regular",44784.7595778994
100144,451,7,"Homme","Autre","CSP26","professionnel",55,"van",50,1326,NA,"diesel",30168.672547998
9169,79,6,"Homme","Seul","CSP60","perso + travail",25,"sedan",72,1204,NA,"regular",16394.8056519148
24276,176,6,"Homme","Autre","CSP50","perso + travail",33,"station wagon",50,1204,NA,"diesel",28771.5006810726
5544,438,4,"Homme","Autre","CSP50","professionnel",55,"autre minivan",50,1201.95,NA,"diesel",40380.2303867113
16195,97,4,"Femme","Autre","CSP50","perso + travail",26,"sedan",125,1326,NA,"diesel",22176.7591111355
12272,426,9,"Homme","Seul","CSP50","perso",70,"sedan",50,1204,NA,"regular",26575.1878243416
33310,450,2,"Femme","Autre","CSP50","perso",65,"sedan",62,1204,NA,"regular",2029.94496301005
9046,267,6,"Femme","Autre","CSP66","professionnel",44,"minivan",50,1204,NA,"regular",30336.8937146708
16899,463,1,"Homme","Autre","CSP50","professionnel",61,"sedan",80,1326,"garage communautaire","regular",46279.115209783
32418,129,9,"Femme","Seul","CSP50","perso + travail",31,"sedan",57,1326,NA,"regular",5399.56776256386
93007,304,2,"Homme","Autre","CSP50","perso + travail",44,"sedan",50,1749.57,"garage communautaire","regular",19605.790056855
45189,236,4,"Homme","Seul","CSP50","perso + travail",40,"vehicule utilitaire sport",100,101.66,NA,"regular",40946.5000304081
352,78,10,"Femme","Seul","CSP60","perso",26,"sedan",72,1156.58,NA,"diesel",20076.3354956839
20671,243,7,"Homme","Autre","CSP50","perso + travail",41,"sedan",50,1390.93,"aucun","diesel",19795.2341077842
74970,386,10,"Homme","Autre","CSP50","perso",57,"sedan",95,1326,"aucun","diesel",18714.7124713639
102330,68,4,"Femme","Seul","CSP50","perso + travail",24,"cabriolet",76,1204,NA,"regular",14352.0594367349
7705,180,9,"Homme","Seul","CSP50","perso + travail",33,"sedan",72,1719.59,NA,"diesel",23734.0704676093
30006,522,6,"Femme","Autre","CSP50","perso + travail",62,"sedan",50,14775,NA,"regular",16473.9459658001
25881,450,10,"Homme","Autre","CSP50","professionnel",56,"sedan",125,79.82,NA,"regular",41103.6616385007
4434,97,7,"Femme","Seul","CSP1","perso + travail",27,"sedan",147,1,NA,"regular",13556.0937809168
107160,178,10,"Homme","Autre","CSP60","perso",37,"sedan",50,1204,NA,"regular",8510.55986588343
45624,131,8,"Homme","Seul","CSP60","perso + travail",29,"sedan",76,1204,NA,"regular",10510.6415235615
92097,192,6,"Homme","Seul","CSP50","perso",35,"sedan",72,2045.44,"aucun","regular",24337.4466002199
92982,448,10,"Homme","Autre","CSP60","professionnel",65,"station wagon",50,3230.68,"aucun","diesel",19517.4373231402
104909,199,9,"Homme","Seul","CSP50","perso + travail",35,"sedan",72,3323.97,NA,"regular",12947.61503962
78651,271,7,"Homme","Autre","CSP50","perso + travail",40,"coupe",112,1204,NA,"regular",57883.0537668159
56718,274,4,"Homme","Autre","CSP50","professionnel",42,"sedan",95,213.7,NA,"diesel",33512.4088435345
42489,112,10,"Homme","Seul","CSP50","perso",28,"sedan",76,1326,"aucun","regular",8710.19897210779
992,272,7,"Homme","Autre","CSP50","perso",47,"van",64,1494.78,NA,"regular",10458.8818971521
742,392,6,"Femme","Autre","CSP6","perso + travail",52,"sedan",50,75.99,"aucun","regular",14287.9663966749
36831,434,6,"Homme","Autre","CSP50","perso + travail",54,"sedan",76,1854,NA,"regular",23757.6909016007
102169,488,8,"Homme","Autre","CSP50","professionnel",62,"van",81,1326,NA,"diesel",19197.586759357
28897,321,10,"Homme","Autre","CSP50","perso + travail",46,"sedan",64,1204,NA,"regular",41048.3393561098
29675,70,10,"Homme","Seul","CSP50","perso + travail",24,"sedan",76,1204,NA,"regular",16533.2813694281
39614,115,10,"Homme","Autre","CSP50","perso",28,"sedan",76,155.99,NA,"regular",19129.7523255515
31670,493,10,"Homme","Autre","CSP55","perso + travail",62,"sedan",50,338.5,NA,"regular",18587.5201946558
35550,292,5,"Homme","Autre","CSP55","professionnel",44,"minivan",50,2483.7,NA,"diesel",32815.4643273407
58497,415,5,"Homme","Autre","CSP46","perso",56,"sedan",72,2426,"aucun","diesel",17625.9958426533
66081,496,7,"Homme","Autre","CSP66","professionnel",60,"coupe",55,431.21,NA,"regular",50559.8053784446
9580,534,7,"Homme","Autre","CSP50","perso",68,"sedan",50,250.89,NA,"regular",31475.5989042263
11121,238,4,"Homme","Autre","CSP26","professionnel",39,"van",62,1326,NA,"diesel",29783.2374568494
22712,424,1,"Femme","Seul","CSP50","professionnel",68,"sedan",67,7405.57,NA,"regular",19938.7565814828
29150,295,11,"Homme","Autre","CSP46","professionnel",45,"sedan",76,1204,NA,"regular",11167.5312906999
94708,149,4,"Homme","Seul","CSP50","perso + travail",31,"cabriolet",95,3296.16,NA,"regular",26686.9114960524
87288,101,5,"Homme","Autre","CSP50","perso + travail",28,"sedan",80,2749.5,NA,"diesel",29642.5042604091
93761,100,5,"Homme","Seul","CSP60","perso + travail",28,"sedan",100,1026.66,"aucun","regular",20971.6720725665
19799,563,6,"Homme","Autre","CSP60","perso",67,"sedan",50,1326,"aucun","diesel",41705.2789034827
39433,500,10,"Femme","Seul","CSP50","perso + travail",62,"sedan",50,1326,NA,"regular",60909.9492370403
29021,309,7,"Femme","Autre","CSP66","professionnel",49,"minivan",80,1204,NA,"diesel",38525.8979311376
13375,539,2,"Femme","Autre","CSP1","perso",66,"coupe",50,1204,NA,"regular",11664.1946172656
14894,232,7,"Femme","Autre","CSP1","professionnel",40,"sedan",55,1,NA,"regular",30026.0308419445
99262,526,7,"Homme","Autre","CSP50","perso",70,"sedan",57,3918.44,NA,"regular",11703.8499514553
27459,136,10,"Homme","Autre","CSP55","perso + travail",45,"sedan",100,1300,NA,"regular",8319.17750158069
66400,407,2,"Femme","Autre","CSP60","professionnel",53,"van",50,2408,"aucun","diesel",26923.668407338
82780,549,6,"Femme","Autre","CSP50","professionnel",65,"vehicule utilitaire sport",50,1326,NA,"diesel",37440.6845645074
18677,143,4,"Homme","Autre","CSP50","perso",38,"vehicule utilitaire sport",80,14775,NA,"diesel",36573.1094379377
133836,114,7,"Femme","Autre","CSP50","perso",29,"sedan",80,1326,NA,"regular",29817.1855312527
102861,126,9,"Femme","Seul","CSP26","perso + travail",33,"vehicule utilitaire sport",80,1204,NA,"regular",40281.3434403584
49545,374,7,"Femme","Autre","CSP50","perso",51,"sedan",78,1204,NA,"diesel",16383.9290865951
103161,470,11,"femme","Autre","CSP50","perso",61,"sedan",50,1204,NA,"regular",13335.1358065209
67065,451,1,"Homme","Autre","CSP60","perso + travail",56,"sedan",50,6286,NA,"regular",25331.1619852589
58987,263,1,"Homme","Autre","CSP50","professionnel",40,"autre minivan",72,1300,NA,"regular",40013.0684181032
24294,524,1,"Homme","Autre","CSP50","voyagement professionel",61,"sedan",50,259.89,"aucun","regular",27540.1334892689
102886,100,10,"Homme","Autre","CSP50","perso + travail",30,"sedan",112,1283,NA,"regular",24962.8044658535
13574,122,10,"Homme","Seul","CSP50","perso",31,"sedan",100,1063.94,NA,"diesel",40385.5931748665
102370,386,10,"Homme","Autre","CSP26","perso + travail",65,"sedan",95,1204,NA,"diesel",40021.096702666
1496,287,5,"Homme","Autre","CSP50","perso + travail",54,"sedan",50,3269.26,NA,"regular",18635.8261816001
6805,357,7,"Femme","Autre","CSP60","perso",49,"sedan",118,112.97,NA,"regular",23964.4036370932
99899,167,6,"Femme","Autre","CSP60","perso + travail",34,"sedan",80,1404.34,NA,"regular",26692.4876816319
8378,83,6,"Homme","Seul","CSP50","perso + travail",25,"sedan",76,1204,NA,"regular",10623.7423683602
50016,302,6,"Homme","Autre","CSP50","professionnel",43,"minivan",50,1204,NA,"regular",35249.5731027398
15856,318,4,"Femme","Autre","CSP50","professionnel",44,"sedan",50,72,"aucun","regular",13595.9971173723
46042,420,7,"Homme","Autre","CSP50","perso + travail",56,"sedan",50,1204,NA,"regular",28699.9114238181
59387,145,10,"Homme","Seul","CSP50","perso + travail",33,"sedan",57,1204,NA,"regular",10685.0794759268
33908,252,10,"Homme","Autre","CSP50","voyagement professionel",52,"sedan",93,1204,NA,"regular",56300.598284492
